id	name
3000091	(停)泸州天力化肥厂
3000092	泸州鑫福化工有限公司
3000093	四川天一科技股份有限公司泸州分公司
3000094	(停)四川省塑料厂
3000095	泸州长沱活塞环有限公司
3000096	泸州北方化学工业有限公司(纳溪)
3000097	泸州天成生玻璃有限责任公司
3000098	泸州老窖酿酒有限责任公司
3000099	泸州粤川瓷业有限公司
3000100	泸州鑫杰玻璃有限公司
3000101	泸州天兴玻纤有限公司
3000102	泸州力迦玻璃制品有限公司
3000103	泸州酒城玻璃厂
3000104	锐佳科技陶瓷工业（四川）有限公司（泸州兴达新瓷业有限公司）
3000105	(停)泸州市公共交通总公司
3000106	泸州市天益巴士发展有限公司(泸州)
3000107	(停)泸州市公共交通有限公司
3000108	泸州华油压缩天然气有限责任公司
3000109	泸县川油压缩天然气有限公司
3000110	(停)泸州石油广通运输实业公司
3000111	泸州天韵瓷业有限公司
3000112	中明建陶〈泸州〉有限公司
3000113	泸州华润兴泸燃气有限公司(泸州城区)
3000114	合江县星焰天然气有限公司
3000115	叙永县天然气有限公司(江安)
3000116	泸州川油天然气有限公司（泸州）
3000117	泸州市纳溪区气象局
3000118	(停)泸州市纳溪化肥厂
3000119	(停)泸州市建筑陶瓷厂
3000120	中国人民解放军95631部队
3000121	泸州市龙马潭区四通燃料有限公司
3000122	泸州川南小集镇能源开发有限公司（云锦气管站）
3000123	泸州川南小集镇能源开发有限公司（况场气管站）
3000124	泸州川南小集镇能源开发有限公司(毗卢气管站)
3000125	泸州太昌能源有限公司(纳溪)
3000126	泸州川南小集镇能源开发有限公司(青龙气管站)
3000127	宜宾天康燃气有限公司泸州分公司（黄舣站）
3000128	泸州市龙马潭区创发管道天然气站
3000129	泸州川南小集镇能源开发有限公司(先市站)
3000130	泸州川南小集镇能源开发有限公司(凤鸣站)
3000131	泸州昌华燃料有限公司（上马镇）（纳溪）
3000132	泸州纳溪高分子化工厂
3000133	宜宾天康燃气有限公司泸州分公司（石棚站）
3000134	川南矿区（纳溪）
3000135	(停)四川石油管理局测井公司川南测井分公司
3000136	(停)四川石油管理局油气田建设工程总公司第四公司
3000137	(停)四川石油管理局天然气研究院
3000138	泸州市龙马潭区四通燃料有限公司牛滩分公司
3000139	永川市化肥〈集团〉有限公司
3000140	重庆紫光化工股份有限公司
3000141	(停)重庆永川化工厂
3000142	四川省天然气化工研究院永川研究所
3000143	重庆永川石油化工有限责任公司
3000144	重庆市鸿旭釉料有限责任公司
3000145	重庆跃进机械厂
3000146	上汽依维柯红岩商用车有限公司
3000147	重庆液压件厂
3000148	重庆红江机械厂
3000149	重庆嘉陵益民特种装备有限公司
3000150	重庆长江特种装备有限公司
3000151	重庆红宇精密工业有限责任公司
3000152	中国长安汽车集团股份有限公司重庆青山变速器分公司
3000153	(停)永川市压缩天然气有限责任公司
3000154	(停)壁山CNG(内销)
3000155	(停)temp-华气荣昌公司
3000156	重庆市众友天然气有限责任公司
3000157	重庆永荣水电气服务有限公司(安岳)
3000158	重庆胜邦燃气有限公司
3000159	中国人民解放军重庆通信学院指挥控制系统系
3000160	(停)重庆市荣昌县六号信箱
3000161	重庆大足燃气有限责任公司
3000162	荣昌县渝新天然气有限公司(安岳)
3000163	重庆永川燃气有限责任公司
3000164	重庆璧山天然气有限责任公司
3000165	重庆水利电力职业技术学院
3000166	渝西学院
3000167	中国兵工物资四川公司
3000168	重庆川顺物资储运总公司
3000169	重庆昌州茧丝绸有限公司
3000170	重庆铁路分局重庆建筑段
3000171	重庆工商学校
3000172	重庆神州天然气有限公司
3000173	重庆市金马天然气开发有限公司（西湖）
3000174	泸州川南小集镇能源开发有限公司(羊石气管站)
3000175	重庆永新天然气有限公司
3000176	重庆永康燃气有限公司（渝西）
3000177	四川石油管理局重庆公共事务管理中心
3000178	四川石油管理局地球物理勘探公司
3000179	神州能源集团股份有限公司
3000180	贵州赤天化股份有限公司赤水化工分公司
3000182	(停)海波
3000183	(停)液体二氧化硫
3000184	蜀南气矿泸州碳黑厂
3000185	(停)油基炭黑
3000186	(停)计量站
3000187	(停)抢险中心
3000188	(停)工艺队
3000189	内销-民用
3000190	(停)temp-泸州市天然气公司（安富、茜草）
3000191	(停)temp-泸州川南石油天然气公司（合江）
3000192	(停)泸州川南石油天然气公司（锅厂）
3000193	重庆永康燃气有限公司（松既站）
3000194	(停)temp-泸州川南石油天然气公司（壁山）
3000195	(停)temp_贵州赤天化股份有限公司（合赤线）
3000196	(停)带气加工-泸天化
3000197	(停)带气加工-赤天化
3000198	(停)带气加工-川天华
3000199	(停)*泸州市天然气公司
3000200	(停)泸州市玻璃厂
3000201	中国石油天然气股份有限公司西南油气田分公司璧山CNG加气站
3000202	(停)自贡市天然气总公司（还老款）
3000203	(停)自贡炭黑厂
3000204	(停)富顺糖厂（还老款）
3000205	(停)宜宾金洋能源动力（还老款）
3000206	(停)四川山川机械厂（还老款）
3000207	(停)永川市化肥〈集团〉有限公司（还老款）
3000209	(停)泸州市昌华燃料有限公司（江南站）
3000210	(停)合江金汇化工有限公司
3000211	(停)自贡建陶三厂
3000212	(停)富江水泥有限责任公司
3000213	(停)宜宾观音酒厂
3000214	(停)宜宾制材厂
3000215	(停)墨林盐厂
3000216	(停)裕民复混肥厂
3000217	(停)九禾农资股份有限公司
3000219	(停)temp-泸州川南石油天然气公司（江安）
3000220	(停)其它
3000221	重庆安途天然气有限公司
3000222	江安县蜀渝天然气有限责任公司
3000223	西南油气田分公司蜀南气矿重湾CNG站
3000225	重庆永康燃气有限公司（吉安）
3000226	泸州市西部天然气有限公司(泸州)
3000227	重庆禾丰化工股份有限公司
3000228	重庆江津天然气有限责任公司（渝西）
3000229	江津市高歇镇天然气器材经营站（高歇站）
3000230	泸州酒业玻璃有限公司
3000231	中国石油天然气股份有限公司西南油气田分公司永川加气西站
3000232	其他(蜀南)
3000233	内销年计划调整量
3000234	(停)四川天驰油气工程建设有限责任公司川南分公司
3000235	泸州大鹏玻璃制品有限公司
3000236	自贡市荣城燃料有限责任公司
3000237	中国石化销售有限公司四川石油分公司
3000238	重庆一帆天然气有限公司
3000239	（停）四川省诚实燃气发展有限公司
3000240	自贡西部燃气有限责任公司
3000241	(停)威远县恒通浅气层开发有限责任公司
3000242	中国石油天然气股份有限公司西南油气田犍为液化天然气厂
3000243	四川新顺通天然气有限责任公司沐川燃气公司
3000244	泸州市西部天然气有限公司渝西分公司
3000245	重庆市荣昌区西部天然气有限责任公司
3000246	中国石油天然气股份有限公司西南油气田分公司永川加气东站
3000247	四川内江盛云天然气开发有限公司
3000248	合江县凯添能源开发有限公司
3000249	四川威东能源开发有限责任公司
3000250	泸州华油浅层油气公司(渝西)
3000251	川西南华油集团(未上市）(自贡)
3000252	华油天然气股份有限公司（茂源公司）
3000253	输气公司宜宾中气公司（未上市）
3000254	川西南矿区（管理局）(自贡)
3000255	四川石油管理局能源勘探开发公司(管理局)
3000256	泸州华润兴泸燃气有限公司(安富、茜草)
3000257	泸州川油天然气有限公司（纳溪）
3000258	四川石油管理局川西南矿区（乐山）
3000259	华油天然气股份有限公司（安岳）
3000260	四川石油管理局川西南矿区(安岳)
3000261	泸州川油天然气有限公司（安岳）
3000262	川南矿区（泸州）
3000263	泸州市昌华燃料有限公司（上马站德胜）
3000264	宜宾天康燃气有限公司（水清站）
3000265	泸州川油天然气有限公司（江安）
3000266	泸州川油天然气有限公司（合江）
3000267	泸州川油天然气有限公司（渝西）
3000268	重庆江津天然气有限责任公司(塘河镇)
3000269	川南矿区（渝西）
3000270	华油天然气股份有限公司
3000271	四川石油管理局川西南矿区
3000272	宜宾天康燃气有限公司
3000273	泸州川油天然气有限公司
3000274	四川石油管理局川南矿区
3000275	泸州华润兴泸燃气有限公司
3000276	泸州市昌华燃料有限公司
3000277	重庆江津天然气有限责任公司
3000278	四川石油管理局能源勘探开发公司(未上市)(自贡)
3000279	四川石油管理局能源勘探开发公司(未上市)(乐山）
3000280	四川石油管理局能源勘探开发公司(未上市)(安岳)
3000281	四川石油管理局能源勘探开发公司(未上市)（泸州）
3000282	四川石油管理局能源勘探开发公司(未上市)（纳溪）
3000283	四川石油管理局能源勘探开发公司(未上市)（合江）
3000284	四川石油管理局川西南矿区（未上市）
3000285	川西南华油集团(未上市）(安岳)
3000286	泸州华油浅层油气公司(泸州)
3000287	泸州华油浅层油气公司(江安)
3000288	泸州华油浅层油气公司(纳溪)
3000289	泸州华油浅层油气公司(合江)
3000290	四川石油管理局能源勘探开发公司(未上市)(渝西)
3000291	川西南华油集团(未上市）
3000292	泸州华油浅层油气公司
3000293	华油集团燃气销售公司(未上市)
3000294	泸州西部天然气有限公司(安岳)
3000295	泸州西部天然气有限公司(渝西)
3000296	泸州市西部天然气有限公司
3000297	川西南华油集团(未上市)(宜宾)
3000298	四川石油管理局能源勘探开发公司(未上市)(宜宾)
3000299	四川石油管理局能源勘探开发公司(未上市)(江安)
3000300	川东开发(未上市）
3000301	泸州西部天然气有限公司(合江)
3000302	泸州西部天然气有限公司(乐山)
3000303	泸州西部天然气有限公司(纳溪)
3000304	泸州西部天然气有限公司(自贡)
3000305	成都能特科技发展有限公司泸州分公司
3000306	泸州市西部天然气有限公司(能源公司自营)
3000307	泸州市西部天然气有限公司(风险服务)
3000308	泸州市西部天然气有限公司(川东开发自营)
3000309	四川石中石油输气科技有限公司(管理局)
3000310	宜宾中气天然气有限责任公司（华气自营）
3000311	四川新顺通天然气有限责任公司沐川燃气有限公司(停)
3000312	泸州西部天然气有限公司(宜宾分公司)
3000313	宜宾中气天然气有限责任公司(安岳作业区)
3000314	四川石油管理局输气公司自贡分公司（自贡）
3000315	宜宾中气天然气有限责任公司(自贡)
3000316	泸州市昌华燃料有限公司（上马站尧坝）
3000317	泸州北方化学工业有限公司(泸州)
3000318	泸州北方化学工业有限公司
3000319	筠连县三鼎天然气有限责任公司
3000320	荣昌县渝昌压缩天然气有限公司
3000321	四川省诚实燃气发展有限公司（云南）
3000322	泸州纳溪永宁压缩天然气有限公司
3000323	泸州市西部天然气有限公司(渝西重庆)
3000324	泸州西部天然气有限公司(安岳重庆)
3000325	泸州市西部天然气有限公司(重庆)
3000326	高县三鼎天然气有限责任公司
3000327	四川鑫源陶瓷有限责任公司
3000328	重庆市渝琥玻璃有限公司
3000329	泸州川油天然气有限公司(重庆)
3000330	泸州川油天然气有限公司(合江重庆)
3000331	泸州川油天然气有限公司(渝西重庆)
3000332	屏山县凤凰天然气有限责任公司
3000333	泸州市天益巴士发展有限公司(纳溪)
3000335	泸州市天益巴士发展有限公司
3000336	泸县吉达玻璃制品有限公司
3000337	江安县万方气业有限责任公司
3000338	泸州太昌能源有限公司
3000339	泸州太昌能源有限公司(泸州)
3000340	泸州太昌能源有限公司(合江)
3000341	宜宾中气天然气有限责任公司(乐山作业区)
3000342	四川川港燃气有限责任公司泸州分公司(泸州)
3000343	四川川港燃气有限责任公司泸州分公司(纳溪)
3000344	四川川港燃气有限责任公司泸州分公司(自贡)
3000345	四川川港燃气有限责任公司泸州分公司(纳溪)
3000346	四川川港燃气有限责任公司泸州分公司
3000347	四川川港燃气有限责任公司泸州分公司(合江)
3000348	四川川港燃气有限责任公司泸州分公司(乐山)
3000349	四川川港燃气有限责任公司泸州分公司
3000350	四川川港燃气有限责任公司自贡分公司(自贡)
3000351	四川川港燃气有限责任公司自贡分公司(隆昌)
3000352	四川川港燃气有限责任公司自贡分公司(乐山)
3000353	泸州纳溪祥博天然气有限公司
3000354	四川省天朝燃气有限公司
3000355	泸州市恒圣天然气有限公司
3000356	重庆永荣水电气服务有限公司(渝西)
3000357	重庆永荣水电气服务有限公司
3000358	荣昌县渝新天然气有限公司(渝西)
3000359	荣昌县渝新天然气有限公司
3000360	四川天源陶瓷制品有限公司
3000361	泸州纳溪蜀南气体销售有限公司
3000362	叙永县天然气有限公司(纳溪)
3000363	叙永县天然气有限公司
3000364	四川省兴文县天然气有限公司
3000365	内江有限公司废弃
3000366	内江华润燃气有限公司(安岳)
3000367	内江华润燃气有限公司（自贡）
3000368	自贡西部燃气有限责任公司（安岳）
3000369	自贡西部燃气有限责任公司（自贡）
3000370	安岳县光源天然气有限公司
3000371	宜宾市南溪区凌江燃气有限公司
3000372	四川索渝燃气有限公司
3000373	四川泸州三江燃气有限责任公司
3000374	四川泸州三江燃气有限责任公司（纳溪）
3000375	四川泸州三江燃气有限责任公司（江安）
3000376	泸州市圣洁能源有限公司
3000377	四川武骏特种玻璃制品有限公司
3000378	泸县秀水能源开发有限公司
3000379	重庆市荣昌区西部天然气有限责任公司(安岳)
3000380	重庆市荣昌区西部天然气有限责任公司（渝西）
3000381	泸州西部天然气有限公司（江安）
3000382	泸州市恒圣天然气有限公司（长宁）
3000383	泸州市恒圣天然气有限公司（泸州）
3000384	重庆市荣昌区西部天然气有限责任公司（自贡）
3000385	重庆市荣昌区西部天然气有限责任公司（泸州）
3000386	隆昌华润燃气有限公司（泸州）
3000387	隆昌华润燃气有限公司（自贡）
3000388	资中县成双龙江天然气有限公司（自贡）
3000389	资中县成双龙江天然气有限公司（泸州）
3000390	资中县成双龙江天然气有限公司（安岳）
3000391	四川石油管理局川西南矿区(泸州)
3000392	泸州市恒圣天然气有限公司（安岳）
3000393	宜宾县联发天然气有限责任公司
3000394	富顺金沙燃气有限公司
3000395	威远县特能运业有限公司东方型钢厂
3000396	重庆恒望机械有限公司
3000397	四川省汇升燃气投资有限公司
3000398	犍为县恒丰泰天然气有限公司
3000399	四川川港燃气有限责任公司九支营销部
3000400	重庆川友天然气有限公司
3000401	重庆市璧山区陆升天然气有限公司
3000402	重庆捷兴天然气有限公司
3000403	宜宾市宏坤天然气有限公司
3000404	长宁县宏坤节能天然气有限公司
3000405	雷波荣塑燃气有限责任公司
3000406	隆昌县云桥燃气有限公司
3000407	隆昌县云桥燃气有限公司(自贡)
3000408	隆昌县云桥燃气有限公司(泸州)
3000409	自贡中油能源开发有限公司
3010030	(清)四川川投水务集团荣县天然气有限公司
3010079	(清)威远港华燃气有限公司
3010088	(清)资中华润燃气有限公司
3010113	(清)泸州华润兴泸燃气有限公司(泸州城区)
3010138	(清)泸州市龙马潭区四通燃料有限公司牛滩分公司
3010163	(清)重庆永川燃气有限责任公司
3010172	(清)重庆神州天然气有限公司
3010175	(清)重庆永新天然气有限公司
3010179	(清)神州能源有限公司
3010221	(清)重庆安途天然气有限公司
3010238	(清)重庆一帆天然气有限公司
3010256	(清)泸州华润兴泸燃气有限公司(安富、茜草)
3010275	(清)泸州华润兴泸燃气有限公司
3010378	(清)泸县秀水能源开发有限公司
3010397	(清)四川省汇升燃气投资有限公司
3010398	重庆市民生液化天然气有限公司
3010399	川南矿区（自贡）
3010400	川南矿区（乐山）
3010401	重庆海源燃气有限公司
3010402	重庆市天泰天然气有限公司
3010403	四川中海金象科技有限责任公司
3010404	泸州市恒圣天然气有限公司(合江)
3010405	宜宾县烽焰天然气有限公司
3010406	四川陆升天然气有限公司(纳溪)
3010407	四川川油天然气科技股份有限公司
3010408	自贡市海鹰瓷业有限公司
3010409	富顺顺隆燃气有限公司
3010410	江安县博友天然气有限公司
3010411	泸州郎酒浓香酿酒有限公司
3010412	重庆市永川区石油天然气安装工程有限公司
3010413	重庆市永川区石油天然气安装工程有限公司（合江）
3010414	重庆市永川区石油天然气安装工程有限公司（渝西）
3010415	泸县昌原净化剂有限公司
3010416	重庆广朋天然气有限责任公司
3010417	四川陆升天然气有限公司
3010418	四川陆升天然气有限公司（泸州）
3010419	荣县健宏天然气有限公司
3010420	四川三帝新材料有限公司
3010421	重庆峻岭能源股份有限公司
3010422	(统)四川隆桥化工集团有限公司
3010423	（统）内江华润燃气有限公司
3010424	（统）内江华润燃气有限公司（安岳）
3010425	（统）内江华润燃气有限公司（自贡）
3010426	重庆永康燃气有限公司（合江）
3010427	重庆永康燃气有限公司
3010428	泸州销售部（四川）
3010429	泸州销售部（重庆）
3010430	（统）自贡市燃气有限责任公司
3010431	自贡艾尔恩吉能源有限公司
3010432	(统)中昊晨光化工研究院有限公司
3010433	(统)宜宾天科新能源开发有限责任公司
3010434	(统)泸州市天益巴士发展有限公司
3010435	(统)泸州华油压缩天然气有限责任公司
3010436	(统)四川武骏特种玻璃制品有限公司
3010437	(统)重庆市渝琥玻璃有限公司
3010438	(统)富顺县天然气有限责任公司
3010439	(统)宜宾华润燃气有限公司
3010440	(统)宜宾天然气发展有限公司
3010441	(统)宜宾市南溪区天然气有限公司
3010442	(统)高县三鼎天然气有限责任公司
3010443	(统)四川省兴文县天然气有限公司
3010444	(统)隆昌华润燃气有限公司
3010445	(统)叙永县天然气有限公司
3010446	(统)重庆市众友天然气有限责任公司
3010447	(统)重庆璧山天然气有限责任公司
3010448	(统)荣昌县渝新天然气有限公司
3010449	(统)泸州大鹏玻璃制品有限公司
3010450	(统)自贡市富源化工有限公司
3010451	重庆市荣昌区西部天然气有限责任公司（合江）
4000001	(零)攀钢集团江油长城特殊钢有限公司
4000002	四川川投长城钢特殊钢股份有限公司第二钢厂
4000003	四川省江油市胜峰天然气化工有限公司
4000004	江油长特一厂长金钢管厂
4000005	四川江油长钢长益实业公司
4000006	四川省江油市民福实业有限公司
4000007	四川恒宏科技金属有限公司
4000008	四川矿山机器(集团)有限责任公司
4000009	江油发电厂
4000010	四川巴蜀电力开发有限责任公司江油电厂
4000011	四川英惠燃气发电有限公司
4000012	中国航发四川燃气涡轮研究院
4000013	国营八五七厂
4000014	江油川西北轻烃回收厂
4000015	(停)江油川西北永发实业总公司
4000016	绵阳运利达天然气有限责任公司
4000017	江油鸿飞投资（集团）有限公司燃气分公司
4000018	(零)绵阳燃气有限责任公司天然气分公司
4000019	(停)江油川西北天然气总公司
4000020	江油车务段运输服务有限公司
4000021	梓潼县松明燃气有限责任公司
4000022	江油川西北永生油气开发公司
4000023	四川石油管理局川西北矿区
4000024	佛山科捷陶瓷（广元）有限公司
4000025	(零)四川广元里程燃气有限责任公司
4000026	(零)广元市天然气公司
4000027	(零)苍溪港华燃气有限公司
4000028	广元市剑阁县天然气有限责任公司
4000029	（零）四川省高宇化工有限公司
4000030	四川省治权集团有限公司大邑氮肥厂
4000031	(零)成都宇源化工有限公司
4000032	成都恺撒铝业有限公司铝加工厂
4000033	成都桐林铸造实业有限公司
4000034	四川省邛崃市特种铝厂
4000035	中国测试技术研究院
4000036	成都市西岭玻璃制品厂
4000037	成都红旗玻璃厂蒲江分厂
4000038	崇州市蜀玻科学仪器有限责任公司
4000039	(零)成都市川泰玻璃有限责任公司
4000040	邛崃市城南小学安瓶厂
4000041	(零)成都平原尼普洛药业包装有限公司
4000042	成都嘉和玻璃珠有限公司
4000043	成都南环药业包装(集团)有限公司
4000044	(零)成都市金鼓药用包装有限公司
4000045	四川省邛崃市邛州医药包装厂
4000046	成都市大邑玻璃仪器厂
4000047	四川邛崃羊安陶瓷熔块厂
4000048	（零）邛崃市交通车用压缩天然气有限公司
4000049	大邑华油能源压缩天然气有限责任公司
4000050	邛崃市博泰化工有限公司
4000051	(零)大邑港华燃气有限公司
4000052	中国民用航空飞行学院
4000053	新津永双港华燃气有限公司
4000054	(零)崇州市天然气有限公司
4000055	蒲江县成佳天然气开发有限责任公司
4000056	四川石油天然气建设工程有限责任公司
4000057	四川石油管理局川西公共事务管理中心
4000058	成都富兰克玻璃制品有限公司
4000059	四川新乐雅陶瓷有限公司
4000060	四川新顺通天然气有限责任公司
4000061	(零)四川省丹棱县天然气有限责任公司
4000062	(零)四川省洪雅县天然气有限公司
4000063	(零)彭山港华燃气有限公司
4000064	(零)四川川投水务集团名山燃气有限公司
4000065	净化厂炼油用气
4000066	中国石油天然气股份有限公司西南油气田销售分公司新津营销部
4000067	中国石油天然气股份有限公司西南油气田销售分公司
4000068	(停)绵阳九院五所
4000069	甲醇厂进气量
4000070	驰放气量
4000071	(停)广元市八二一厂
4000072	梓潼建昌化工厂
4000073	邛崃安瓶厂
4000074	邛电力安瓶
4000075	四川江油川西北恒丰天然气有限公司（茂源）
4000076	九院十所
4000077	广元一零三厂
4000078	长锻厂
4000079	江油涪钢厂
4000080	四川兴能燃气集团有限公司川西北分公司（马路湾CNG）
4000081	(零)梓潼县蓝烽燃气有限责任公司
4000082	(零)四川蜀玻(集团)有限责任公司
4000083	九寨沟县天然气有限公司
4000084	(零)四川省蒲江县天然气公司
4000085	江油市兴通经贸有限公司
4000086	四川江油川西北恒丰天然气有限公司（绵阳-江油）
4000087	其它（川西北）
4000088	中国石油西南油气田梓潼CNG加气加油站
4000089	蒲江氮肥厂
4000090	(停)新津CNG（2000年外销）
4000091	(停)川西南增压机用气
4000092	四川江油川西北宏发能源总公司
4000093	气矿平落19井
4000094	白浅111井用气
4000095	四川巴蜀江油燃煤发电有限公司
4000096	邛西天然气钻井
4000097	四川同庆南风洗涤用品有限责任公司
4000098	(零)新津港华燃气有限公司
4000099	(零)邛崃市天然气有限公司
4000100	(零)雅安市天然气有限公司
4000101	崇州市协力羊马燃气有限公司
4000102	华油集团燃气销售公司(绵阳)
4000103	四川石油管理局能源勘探开发公司江油化工分公司（管理局）
4000104	绵阳市公交压缩天然气有限责任公司
4000105	四川兴能燃气集团有限公司川西北分公司（城东CNG）
4000106	四川兴能燃气集团有限公司
4000107	眉山新源燃气有限责任公司
4000108	四川华油集团有限责任公司川西北分公司
4000109	绵阳市金泰燃气有限公司（能源-战旗）
4000110	江油华坪办事处（能源）
4000111	成都无缝钢管公司江油钢铁厂（能源）
4000112	江油师范大学（能源）
4000113	四川省江油向红不锈钢制品有限公司（能源）
4000114	四川鑫源型钢钢管有限公司（能源）
4000115	绵阳涪钢社区（能源）
4000116	绵阳市金泰燃气有限公司（能源-王河）
4000117	四川江油川西北恒丰天然气有限公司（广元-梓潼供）
4000118	四川江油川西北恒丰天然气有限公司（成都）
4000119	四川江油川西北恒丰天然气有限公司（眉山）
4000120	四川新顺通天然气有限责任公司（能源）
4000121	四川省彭山县友谊熔块厂（能源）
4000122	四川江油川西北恒丰天然气有限公司（能源江油）
4000123	四川江油川西北恒丰天然气有限公司（能源绵阳）
4000124	绵阳燃气有限责任公司天然气分公司（能源）
4000125	四川矿山机器集团有限责任公司（能源）
4000126	中国燃气涡轮研究院（能源）
4000127	攀钢集团四川长城特殊钢股份有限公司（能源）
4000128	江油发电厂（能源）
4000129	四川江油川西北恒丰天然气有限公司（能源广元）
4000130	华油集团燃气销售公司(广元)
4000131	四川石油管理局能源勘探开发公司（成都供恒丰）
4000132	眉山新源燃气有限责任公司（能源）
4000133	四川省丹棱县天然气有限责任公司（能源）
4000134	华油集团燃气销售公司(眉山)
4000135	四川江油川西北恒丰天然气有限公司（绵阳-梓潼）
4000136	四川江油川西北恒丰天然气有限公司（广元-江油供）
4000137	四川蜀玻(集团)有限责任公司（茂源）
4000138	成都华油茂源天然气开发有限公司
4000139	四川江油川西北恒丰天然气有限公司（绵阳）
4000140	四川江油川西北恒丰天然气有限公司（广元）
4000141	中国石油西南油气田分公司川西北气矿
4000142	洪雅县运通加油站
4000143	四川江油川西北恒丰天然气有限公司(绵阳－能源自营）
4000144	四川江油川西北恒丰天然气有限公司（广元－能源自营）
4000145	四川江油川西北恒丰天然气有限公司（成都－能源自营）
4000146	四川石中石油输气科技有限公司（绵阳－能源自营）
4000147	四川石中石油输气科技有限公司（广元－能源自营）
4000148	四川石中石油输气科技有限公司（眉山－能源自营）
4000149	四川新顺通天然气有限责任公司（能源自营）
4000150	四川江油川西北恒丰天然气有限公司（成都－风险勘探）
4000151	绵阳燃气有限责任公司天然气分公司（能源自营）
4000152	绵阳市公交压缩天然气有限责任公司（能源自营）
4000153	康定华运天然气有限责任公司
4000154	彭山华升洗涤济厂（能源）
4000155	崇州市蜀玻化工有限责任公司（茂源供）
4000156	(零)四川阆中天然气总公司
4000157	绵阳运利达天然气有限公司（）
4000158	华油天然气股份有限公司（崇州加气站）
4000159	四川省阆中化工有限责任公司
4000160	中国石油天然气股份有限公司西南油气田分公司江油轻烃厂
4000161	四
4000162	邛崃市安源配气有限公司
4000163	其它用户
4000164	（零）四川新顺通天然气有限责任公司雅安分公司
4000165	旺苍县汇通加气站
4000166	四川江油绵洲燃气有限责任公司
4000167	邛崃市鸿丰钾矿肥有限责任公司
4000168	四川川港燃气有限责任公司绵阳分公司
4000169	四川川港燃气有限责任公司绵阳分公司(绵阳)
4000170	四川川港燃气有限责任公司绵阳分公司(成都)
4000171	四川川港燃气有限责任公司绵阳分公司(广元)
4000172	四川川港燃气有限责任公司绵阳分公司(眉山)
4000173	四川川港燃气有限责任公司
4000174	四川川港绵阳分公司(江油)
4000175	四川川港绵阳分公司(成都)
4000176	四川川港绵阳分公司(广元)
4000177	四川川港绵阳分公司(眉山)
4000178	成都鸿浩加气站有限公司
4000179	四川孟林能源投资开发有限公司（梓潼）
4000180	四川苍溪县大通天然气投资有限公司
4000181	四川宏润燃气有限公司
4000182	西南油气田分公司天然气研究院
4000183	天然气研究院
4000184	(零)江油市万利化工有限责任公司
4000185	四川孟林能源投资开发有限公司(绵阳)
4000186	四川孟林能源投资开发有限公司（广元）
4000187	成都德安能源投资有限公司
4000188	四川江油川西北恒丰天然气有限公司（雅安）
4000189	成都市金星能源开发有限公司
4000190	纳爱斯成都有限责任公司
4000191	四川省邛崃市大川陶瓷化工有限公司
4000192	成都大邑汇辰玻璃压制厂
4000193	四川江油中恒特钢有限公司
4000194	绵阳凯利达化工有限公司
4000195	绵阳大福电子科技集团有限公司
4000196	四川省科学城科源燃气工程技术研究所
4000197	自贡市洪鑫燃气有限公司江油分公司
4000198	江油市鸿翔特殊钢有限公司
4000199	绵阳市鸿图燃气有限责任公司游仙分公司
4000200	四川幼儿师范高等专科学校
4000201	安县悦西燃气有限公司
4000202	江油市华坪办事处
4000203	四川鑫鼎新材料有限公司
4000204	江油西南钢铁有限责任公司
4000205	(零清)江油市向红不锈钢制品有限公司
4000206	(零清)绵阳市金泰燃气有限公司忠兴分公司
4000207	剑阁县兴龙天然气有限责任公司
4000208	广元市燎程天然气有限责任公司
4000209	广元八二一能源动力有限责任公司
4000210	广元市安驭铝合金车轮有限公司
4000211	四川广元启明星铝业有限责任公司
4000212	四川启元炭素有限责任公司
4000213	四川昭钢炭素有限公司
4000214	剑阁县金鑫燃气有限公司
4000215	江油华威燃气油料有限公司
4000216	(统)攀钢集团江油长城特殊钢有限公司
4000217	(统)绵阳燃气有限责任公司天然气分公司
4000218	(统)四川广元里程燃气有限责任公司
4000219	(统)广元市天然气公司
4000220	(统)苍溪港华燃气有限公司
4000221	(统)成都宇源化工有限公司
4000222	(统)成都市川泰玻璃有限责任公司
4000223	(统)成都平原尼普洛药业包装有限公司
4000224	(统)成都市金鼓药用包装有限公司
4000225	(统)大邑港华燃气有限公司
4000226	(统)崇州市天然气有限公司
4000227	(统)四川省丹棱县天然气有限责任公司
4000228	(统)四川省洪雅县天然气有限公司
4000229	(统)彭山港华燃气有限公司
4000230	(统)四川川投水务集团名山燃气有限公司
4000231	(统)梓潼县蓝烽燃气有限责任公司
4000232	(统)四川蜀玻(集团)有限责任公司
4000233	(统)四川省蒲江县天然气公司
4000234	(统)新津港华燃气有限公司
4000235	(统)邛崃市天然气有限公司
4000236	(统)雅安市天然气有限公司
4000237	(统)四川阆中天然气总公司
4000238	(统)江油市万利化工有限责任公司
4000239	江油市向红不锈钢制品有限公司
4000240	绵阳市金泰燃气有限公司忠兴分公司
4010017	(清)江油鸿飞投资（集团）有限公司燃气分公司
4010028	(清)广元市剑阁县天然气有限责任公司
4010166	(清)四川江油绵洲燃气有限责任公司
4010167	四川崇都石化有限公司
4010168	成都市贝欢婴童用品有限公司
4010169	四川石油管理局川西公共事务管理中心(广元)
4010170	华油天然气广元有限公司LNG工厂
4010171	四川石油管理局川西北矿区（广元）
