year	month	day	volume	company
2018	8	31	0.8	5000292
2018	8	31	60	5000293
2018	8	31	2.0768	5000294
2018	8	31	1.0788	5000295
2018	8	31	0.4733	5000296
2018	8	31	1.6098	5000297
2018	8	31	0.3307	5000298
2018	8	31	0.3308	5000299
2018	8	31	0.3701	5000300
2018	8	31	0.1423	5000301
2018	8	31	0.7815	5000302
2018	8	31	0.4514	5000303
2018	8	31	1.0188	5000347
2018	8	31	1.7	5000348
2018	8	31	50	5000349
2018	8	31	0.164	5000350
2018	8	31	120	5000351
2018	8	31	0.845	5000353
2018	8	31	0.264	5000354
2018	8	31	21.1503	5000355
2018	8	31	18	5000356
2018	8	31	0.2421	5000357
2018	8	31	0	5000358
2018	8	31	8.6807	5000359
2018	8	31	4.4775	5000360
2018	8	31	0.7842	5000361
2018	8	31	18.23	5000362
2018	8	31	3.8008	5000363
2018	8	31	12.2954	5000364
2018	8	31	5.9253	5000365
2018	8	31	7.6821	5000366
2018	8	31	6.3273	5000367
2018	8	31	0.5425	5000368
2018	8	31	0.8867	5000369
2018	8	31	0.0302	5000370
2018	8	31	0.131	5000371
2018	8	31	0	5000372
2018	8	31	0.0687	5000373
2018	8	31	1.0003	5000374
2018	8	31	1.5555	5000376
2018	8	31	0	5000377
2018	8	31	0	5000378
2018	8	31	0.5327	5000379
2018	8	31	0.5123	5000380
2018	8	31	2.5601	5000381
2018	8	31	0	5000382
2018	8	31	0.1475	5000383
2018	8	31	0.1644	5000384
2018	8	31	0.1085	5000385
2018	8	31	0.0751	5000386
2018	8	31	45	5000387
2018	8	31	0.1928	5000388
2018	8	31	0.1093	5000389
2018	8	31	5	5000390
2018	8	31	0	5000391
2018	8	31	0	5000398
2018	8	31	3.8673	5000399
2018	8	31	0	5010259
2018	8	31	0.4965	5010260
2018	8	31	0.0464	5010261
2018	8	31	1.0811	5010262
2018	8	31	0.399	5010263
2018	8	31	0.5164	5010264
2018	8	31	0.7513	5010265
2018	8	31	21	5010266
2018	8	31	0.2944	5010267
2018	8	31	0.5417	5010268
2018	8	31	0.7187	5010269
2018	8	31	0.1599	5010270
2018	8	31	0.353	5010271
2018	8	31	0.4878	5010272
2018	8	31	0	5010273
2018	8	31	0.1596	5010274
2018	8	31	0	5010275
2018	8	31	0.1065	5010276
2018	8	31	0.1036	5010277
2018	8	31	19.9617	5010278
2018	8	31	1.2215	5010279
2018	8	31	0.5266	5010280
2018	8	31	0.523	5010281
2018	8	31	1.1119	5010282
2018	8	31	0.2235	5010283
2018	8	31	1.3516	5010284
2018	8	31	0	5010285
2018	8	31	0.0863	5010286
2018	8	31	0.0425	5010287
2018	8	31	0	5010288
2018	8	31	4.5009	5010289
2018	8	31	2.2506	5010290
2018	8	31	2.7667	5010291
2018	8	31	0	5010292
2018	8	31	0	5010293
2018	8	31	3	5010294
2018	8	31	0.7611	6000134
2018	8	31	0.2122	6000135
2018	8	31	4	6000139
2018	8	31	0.5536	6000141
2018	8	31	0	6000157
2018	8	31	0	6000158
2018	8	31	15.4983	6000170
2018	8	31	7.5257	6000171
2018	8	31	0	6000172
2018	8	31	1.5432	6000173
2018	8	31	2.6606	6000174
2018	8	31	0.886	6000175
2018	8	31	2.6196	6000176
2018	8	31	4	6000177
2018	8	31	0	6000178
2018	8	31	3.0243	6000179
2018	8	31	0.8737	6000180
2018	8	31	1.453	6000181
2018	8	31	1.513	6000182
2018	8	31	0.8387	6000183
2018	8	31	0	6000184
2018	8	31	153.6594	8000001
2018	8	31	60	8000002
2018	8	31	3	8000003
2018	8	31	4	8000004
2018	8	31	10.5806	8000005
2018	8	31	11.6774	8000006
2018	8	31	3	8000007
2018	8	31	0.1561	8000008
2018	8	31	5.5	8000009
2018	8	31	12.9032	8000010
2018	8	31	16	8000011
2018	8	31	3.5	8000012
2018	8	31	4.5	8000013
2018	8	31	10.1001	8000014
2018	8	31	0.871	8000015
2018	8	31	120	8000016
2018	8	31	0.2	8000017
2018	8	31	1.8065	8000018
2018	8	31	135	8000019
2018	8	31	6.5	8000020
2018	8	31	64.1613	8000021
2018	8	31	0	8000022
2018	8	31	64.1613	8000023
2018	8	31	4.4	8000024
2018	8	31	2.2	8000025
2018	8	31	1.2	8000026
2018	8	31	3.6	8000027
2018	8	31	4.2	8000028
2018	8	31	2.2	8000029
2018	8	31	0.4839	8000030
2018	8	31	2	8000031
2018	8	31	14	8000032
2018	8	31	90	8000034
2018	8	31	9	8000035
2018	8	31	6	8000036
2018	8	31	4.2	8000037
2018	8	31	39	8000038
2018	8	31	23	8000039
2018	8	31	9.6774	8000040
2018	8	31	1.4355	8000041
2018	8	31	8	8000042
2018	8	31	11	8000043
2018	8	31	1.1258	8000044
2018	8	31	33	8000045
2018	8	31	7	8000046
2018	8	31	2.5645	8000047
2018	8	31	1.2	8000048
2018	8	31	0.3	8000049
2018	8	31	4.8	8000050
2018	8	31	0.9677	8000051
2018	8	31	2.5161	8000052
2018	8	31	5	8000053
2018	8	31	0	8100034
2018	8	31	2.5	8100035
2018	8	31	14	8100036
2018	8	31	7.9774	8100037
2018	8	31	12	8100038
2018	8	31	7	8200020
2018	8	31	29.19	8200021
2018	8	31	0	8200022
2018	8	31	0.871	8200023
2018	8	31	10.5	8200024
2018	8	31	0	8200025
2018	8	31	0.6452	8200026
